hit_type,company_name,country,zip_code,city,federal_state,website,booth,profile_url,email,phone,category
Exhibitor,I-Photonics,Lithuania,14198,"Avizieniu, Vilnius raj.",,https://www.i-photonics.lt,Hall 3.0 - Stand 610,https://www.optatec-messe.de/en/Exhibitor-Index/58586-i-photonics,info@i-photonics.lt,+370 679 18911,"Manufacturing systems, Optical components"
Exhibitor,I-Z GmbH - CNC-Fertigung,Germany,07552,Gera,,https://www.i-z-gmbh.de,Hall 3.0 - Stand 305,https://www.optatec-messe.de/en/Exhibitor-Index/100194-i-z-gmbh---cnc-fertigung,kontakt@i-z-gmbh.de,+49 365 5516845,"Manufacturing systems, Optomechanics / optoelectronics"
Exhibitor,IB/E optics GmbH,Germany,94078,Freyung,,https://www.ibe-optics.com,Hall 3.0 - Stand 412,https://www.optatec-messe.de/en/Exhibitor-Index/98206-ib%252Fe-optics-gmbh,info@ibe-optics.com,+49 8551 99980-30,"Optical components, Optomechanics / optoelectronics"
Exhibitor,Ibsen Photonics A/S,Denmark,3520,Farum,,https://www.ibsen.com,Hall 3.0 - Stand 304,https://www.optatec-messe.de/en/Exhibitor-Index/86192-ibsen-photonics-a%252Fs,sales@ibsen.com,+45 4434 7000,"Fibre optics / light guides, Optical components"
Exhibitor,"Inchoi Optek Co.,Ltd",China,231200,Hefei,,https://www.inchoi.org.cn,Hall 3.0 - Stand 221,https://www.optatec-messe.de/en/Exhibitor-Index/99420-inchoi-optek-co--ltd,info@inchoi.org.cn,+86 (0)551 68891160,Optical components
Exhibitor,INFICON GmbH,Germany,50968,Köln,,https://www.inficon.com,Hall 3.0 - Stand 505,https://www.optatec-messe.de/en/Exhibitor-Index/98104-inficon-gmbh,reach.germany@inficon.com,+49 221 56788-100,"Manufacturing systems, Optical components"
Exhibitor,Inlight Technology HK Limited,"Hong Kong S.A.R., China",999077,Hong Kong,,https//inlightcn.com/en/,Hall 3.0 - Stand 202-1,https://www.optatec-messe.de/en/Exhibitor-Index/99284-inlight-technology-hk-limited,inlight@inlightcn.com,+852 2887 6018,Inlight Technology HK Limited
Exhibitor,Innolite GmbH,Germany,52070,Aachen,,https://www.innolite.de,Hall 3.0 - Stand 620,https://www.optatec-messe.de/en/Exhibitor-Index/44482-innolite-gmbh,info@innolite.de,+49 241 475708-0,"Fibre optics / light guides, Laser components, Manufacturing systems, Optical components, Optomechanics / optoelectronics"
Exhibitor,"Intpho（Fujian） Technology Co., Ltd.",China,361100,Xiamen,,https://www.intpho.com,Hall 3.0 - Stand 134,https://www.optatec-messe.de/en/Exhibitor-Index/47042-intpho%25EF%25BC%2588fujian%25EF%25BC%2589-technology-co---ltd,sales@intpho.com,+86 591 88203311,Optical components
Exhibitor,IV IR OPTICS GmbH,Germany,99817,Eisenach,,https://www.iv-ir-optics.com,Hall 3.0 - Stand 414,https://www.optatec-messe.de/en/Exhibitor-Index/85774-iv-ir-optics-gmbh,info@iv-ir-optics.com,+49 3691 7318-0,Optical components
Exhibitor,Jenny Science AG,Switzerland,6026,Rain,,https://www.jennyscience.ch,Hall 3.0 - Stand 618,https://www.optatec-messe.de/en/Exhibitor-Index/96522-jenny-science-ag,info@jennyscience.ch,+41 41 255 25 25,"Fibre optics / light guides, Manufacturing systems, Optical components"
Exhibitor,"Jiangxi High-Resolution Optoelectronic Co., L",China,334000,Shangrao,,https://www.hroptron.com,Hall 3.0 - Stand 611,https://www.optatec-messe.de/en/Exhibitor-Index/99776-jiangxi-high-resolution-optoelectronic-co---l,alecia@hroptron.com,+86 793 8788 676,"Jiangxi High-Resolution Optoelectronic Co., L"
Exhibitor,"Jiangxi Trace optical Co.,Ltd.",China,341700,GANZHOU,,,Hall 3.0 - Stand 202,,,,
Exhibitor,K & Y Diamond Ltd.,Canada,H9B 2M9,Dollard-Des-Ormeaux,,https://www.kydiamond.ca,Hall 3.0 - Stand 410,https://www.optatec-messe.de/en/Exhibitor-Index/57460-k-%2526-y-diamond-ltd,sales@kydiamond.ca,+1 513 675 0640,"Manufacturing systems, Optical components, Optomechanics / optoelectronics"
Exhibitor,KPG LASER PTE. LTD.,Singapur,573970,Singapur,,,Hall 3.0 - Stand 615,,,,
Exhibitor,Künemund GmbH & Co. KG,Germany,70565,Stuttgart,,https://www.kuenemund.de,Hall 3.0 - Stand 617,https://www.optatec-messe.de/en/Exhibitor-Index/47818-kuenemund-gmbh-%2526-co--kg,stuttgart@kuenemund.de,+49 711 72587-0,"Manufacturing systems, Optical components, Optomechanics / optoelectronics"
Exhibitor,L-Chaser Optics Ltd,China,130102,"Changchun, Jilin Province",,https://www.jljczz.com,Hall 3.0 - Stand 518,https://www.optatec-messe.de/en/Exhibitor-Index/99952-l-chaser-optics-ltd,sally@lc-optics.com,0086 431 82651449,Optical components
Exhibitor,Lante Optics,China,314023,Jiaxing,,https://www.lante.com.cn,Hall 3.0 - Stand 611,https://www.optatec-messe.de/en/Exhibitor-Index/99684-lante-optics,luwz@lante.com.cn,+86 573-83347400,Lante Optics
Exhibitor,LAPMASTER Wolters GmbH,Germany,24768,Rendsburg,,https://www.lapmaster-wolters.de,Hall 3.0 - Stand 603,https://www.optatec-messe.de/en/Exhibitor-Index/74130-lapmaster-wolters-gmbh,info@lapmaster-wolters.de,+49 4331 458-0,Manufacturing systems
Exhibitor,Leibniz-Institut,Deutschland,04318,Leipzig,,,Hall 3.0 - Stand 503,,,,
Exhibitor,Lensation GmbH,Germany,76149,Karlsruhe,,https://www.lensation.de,Hall 3.0 - Stand 202-1,https://www.optatec-messe.de/en/Exhibitor-Index/99282-lensation-gmbh,info@lensation.de,+49 721 7540450,Lensation GmbH
Exhibitor,Levicron GmbH,Germany,67661,Kaiserslautern,,https://www.levicron.com,Hall 3.0 - Stand 201,https://www.optatec-messe.de/en/Exhibitor-Index/45666-levicron-gmbh,info@levicron.com,+49 6301 66800-0,"Manufacturing systems, Optical components"
Exhibitor,"LIDARIS,Ltd",Litauen,10312,Vilnius,,,Hall 3.0 - Stand 127,,,,
Exhibitor,LightTrans International GmbH,Germany,07743,Jena,,https://www.lighttrans.com,Hall 3.0 - Stand 509,https://www.optatec-messe.de/en/Exhibitor-Index/56428-lighttrans-international-gmbh,info@lighttrans.com,+49 3641 5312950,Optical components
Exhibitor,LOEW Präzisionsteile GmbH,Germany,90429,Nürnberg,,https://www.loew-praezision.de,Hall 3.0 - Stand 316,https://www.optatec-messe.de/en/Exhibitor-Index/84798-loew-praezisionsteile-gmbh,info@loew-praezision.de,091140088050,LOEW Präzisionsteile GmbH
Exhibitor,MADDE Inc.,South Korea,04783,Seoul,,https://www.madde.co.kr/eng/,Hall 3.0 - Stand 213,https://www.optatec-messe.de/en/Exhibitor-Index/98568-madde-inc,shpark@madde.co.kr,+82 10 3953 4783,Optical components
Exhibitor,Mahr GmbH,Germany,37073,Göttingen,,https://www.mahr.com,Hall 3.0 - Stand 507,https://www.optatec-messe.de/en/Exhibitor-Index/83758-mahr-gmbh,info@mahr.com,+49 551 7073 0,Optical components
Exhibitor,Manx Precision Optics Ltd.,Isle of Man,IM9 2AP,Ballasalla,,https://www.MPO.im,Hall 3.0 - Stand 506,https://www.optatec-messe.de/en/Exhibitor-Index/56774-manx-precision-optics-ltd,sales@mpo.im,+441624 620800,Optical components
Exhibitor,Megatech GmbH,Germany,01257,Dresden,,https://www.megatech.com,Hall 3.0 - Stand 307-7,https://www.optatec-messe.de/en/Exhibitor-Index/99322-megatech-gmbh,info@megatech.com,+49 351 50197214,Megatech GmbH
Exhibitor,Meizhou Yizhao Photonics Technology Co.Ltd,China,514000,Meizhou,,https://www.yzlens.com,Hall 3.0 - Stand 611,https://www.optatec-messe.de/en/Exhibitor-Index/99576-meizhou-yizhao-photonics-technology-co-ltd,Cherry-Chi@yzlens.com,+86 0753 2321339,Meizhou Yizhao Photonics Technology Co.Ltd
Exhibitor,MKS,Deutschland,64291,Darmstadt,,,Hall 3.0 - Stand 607,,,,
Exhibitor,"MPNICS Co., Ltd.",South Korea,61003,Gwangju,,https://www.mpnics.com,Hall 3.0 - Stand 612,https://www.optatec-messe.de/en/Exhibitor-Index/85190-mpnics-co---ltd,jeonju@mpnics.com,+82 10 2114 7222,"MPNICS Co., Ltd."
Exhibitor,MSD GmbH,Germany,92369,Sengenthal,,https://www.msd-optics.com,Hall 3.0 - Stand 516,https://www.optatec-messe.de/en/Exhibitor-Index/98406-msd-gmbh,daniel.mangold@msd-optics.com,+49 15204932111,MSD GmbH
Exhibitor,Nanjing Sapphire Electro-Optics,China,210031,Nanjing,,https://www.mpasapphire.com,Hall 3.0 - Stand 119,https://www.optatec-messe.de/en/Exhibitor-Index/80846-nanjing-sapphire-electro-optics,market@mpasapphire.com,+86 25 8320 2950,"Manufacturing systems, Optical components"
Exhibitor,"Nanjing Supreme Optoelectric Co., Ltd.",China,210000,"Nanjing, Jiangsu",,https://www.supreme-oe.com,Hall 3.0 - Stand 518,https://www.optatec-messe.de/en/Exhibitor-Index/99432-nanjing-supreme-optoelectric-co---ltd,sales@supreme-oe.com,0086 25 85338680,Manufacturing systems
Exhibitor,nanoFaktur GmbH,Germany,78048,Villingen-Schwenningen,,https://www.nanoFaktur.com,Hall 3.0 - Stand 114,https://www.optatec-messe.de/en/Exhibitor-Index/80852-nanofaktur-gmbh,info@nanoFaktur.com,+49 7721 94647-0,"Fibre optics / light guides, Optomechanics / optoelectronics"
Exhibitor,"Nanyang Running Optical & Electronic Co.,LTD.",China,473000,Nanyang,,http://en.running-oe.com,Hall 3.0 - Stand 511,https://www.optatec-messe.de/en/Exhibitor-Index/99584-nanyang-running-optical-%2526-electronic-co--ltd,sale@oande.cn,+86 377-62225996,"Nanyang Running Optical & Electronic Co.,LTD."
Exhibitor,"NEWSANDGY OPTRONICS ,INC",China,350015,Fuzhou,,https://www.newsandgy.com,Hall 3.0 - Stand 128,https://www.optatec-messe.de/en/Exhibitor-Index/100266-newsandgy-optronics--inc,Sales@newsandgy.com,+86 591-83856679,"NEWSANDGY OPTRONICS ,INC"
Exhibitor,NihonShinchi Corporation,Japan,4000117,"Kai-shi, Yamanashi",,https://japan-shinchi.co.jp/,Hall 3.0 - Stand 212,https://www.optatec-messe.de/en/Exhibitor-Index/98128-nihonshinchi-corporation,sales@japan-shinchi.co.jp,+81 55 234 5286,Optical components
Exhibitor,Nikon Corporation,Japan,1086290,Tokyo,,https:// www.nikon.com/products/components,Hall 3.0 - Stand 513,https://www.optatec-messe.de/en/Exhibitor-Index/84974-nikon-corporation,sales@nikon.com,+81364333970,Nikon Corporation
Exhibitor,Nikon Metrology Europe NV,Belgium,3001,Leuven,,https://industry.nikon.com/de-de/,Hall 3.0 - Stand 513,https://www.optatec-messe.de/en/Exhibitor-Index/99292-nikon-metrology-europe-nv,Sales.Germany.NM@nikon.com,+49 211 4544 6951,Optical components
Exhibitor,"Ningbo Yongxin Optics Co.,Ltd.",China,315048,Ningbo,,,Hall 3.0 - Stand 216,,,,
Exhibitor,NTG - Neue Technologien,Deutschland,63571,Gelnhausen,,,Hall 3.0 - Stand 503,,,,
Exhibitor,NTGmotion GmbH & Co. KG,Germany,63571,Gelnhausen,,https:/www.ntgmotion.de,Hall 3.0 - Stand 503,https://www.optatec-messe.de/en/Exhibitor-Index/99354-ntgmotion-gmbh-%2526-co--kg,info@ntgmotion.de,+49 60516003950,NTGmotion GmbH & Co. KG
Exhibitor,OHARA GmbH,Germany,65719,Hofheim,,https://www.ohara-gmbh.com,Hall 3.0 - Stand 209,https://www.optatec-messe.de/en/Exhibitor-Index/54858-ohara-gmbh,info@ohara-gmbh.com,+49 6192 9650-50,Optical components
Exhibitor,OPTAplus BG JSC,Bulgaria,1632,Sofia,,https://www.optaplus.com,Hall 3.0 - Stand 208,https://www.optatec-messe.de/en/Exhibitor-Index/58336-optaplus-bg-jsc,office@optaplus.com,+359 2 872 3207,"Optical components, Optomechanics / optoelectronics"
Exhibitor,Optical and Intelligent Technology Nanyang,China,473000,Nanyang,,https://www.quancool.com,Hall 3.0 - Stand 512,https://www.optatec-messe.de/en/Exhibitor-Index/98554-optical-and-intelligent-technology-nanyang,13911528364@163.com,,Optical components
Exhibitor,Optics.Org,United Kingdom,CF24 2SA,Cardiff,,https://optics.org,Hall 3.0 - Stand 420,https://www.optatec-messe.de/en/Exhibitor-Index/87444-optics-org,rob.fisher@optics.org,+44 117 905 5330,Manufacturing systems
Exhibitor,OptiLayer GmbH,Germany,14163,Berlin,,https://www.optilayer.com,Hall 3.0 - Stand 102,https://www.optatec-messe.de/en/Exhibitor-Index/96750-optilayer-gmbh,support@optilayer.com,+493075437880,"Manufacturing systems, Optical components"
Exhibitor,Optix-BD GmbH,Deutschland,13086,Berlin,,,Hall 3.0 - Stand 327,,,,
Exhibitor,Opto Lab,Germany,60594,Frankfurt am Main,,https://www.optolabltd.com,Hall 3.0 - Stand 307-8,https://www.optatec-messe.de/en/Exhibitor-Index/99688-opto-lab,info@optolabltd.com,+49 176 31318323,Optical components
Exhibitor,"Opto-Alignment Technology, Inc.",USA,28079,Indian Trail NC,,,Hall 3.0 - Stand 619,,,,
Exhibitor,OptoTech Optikmaschinen GmbH,Germany,35435,Wettenberg,,https://www.optotech.net,Hall 3.0 - Stand 324,https://www.optatec-messe.de/en/Exhibitor-Index/47188-optotech-optikmaschinen-gmbh,info.de@optotech.net,+49 641 49939-0,"Manufacturing systems, Optical components"
Exhibitor,Optotune Switzerland AG,Switzerland,8953,Dietikon,,https://www.optotune.com,Hall 3.0 - Stand 311,https://www.optatec-messe.de/en/Exhibitor-Index/45676-optotune-switzerland-ag,sales@optotune.com,+41 58 856-3000,"Optical components, Optomechanics / optoelectronics"
Exhibitor,ORAFOL Fresnel Optics GmbH,Germany,99510,Apolda,,https://www.fresnel-optics.de,Hall 3.0 - Stand 305,https://www.optatec-messe.de/en/Exhibitor-Index/84322-orafol-fresnel-optics-gmbh,info@fresnel-optics.de,+49 3644 50110,Optical components
Exhibitor,OTF Studio GmbH,Germany,85748,Garching bei München,,https://www.otfstudio.com,Hall 3.0 - Stand 110,https://www.optatec-messe.de/en/Exhibitor-Index/82920-otf-studio-gmbh,support@otfstudio.com,+49 89 209 75 338,Optical components
Exhibitor,P.E. Schall GmbH & Co.KG,Germany,72636,Frickenhausen,,https://www.schall-messen.de,Hall 3.0 - Stand 625,https://www.optatec-messe.de/en/Exhibitor-Index/98996-p-e--schall-gmbh-%2526-co-kg,info@schall-messen.de,+49 7025 9206-0,P.E. Schall GmbH & Co.KG
Exhibitor,Panasonic Connect,Deutschland,85521,Ottobrunn,,,Hall 3.0 - Stand 604,,,,
Exhibitor,Photon Engineering Europe Ltd,United Kingdom,CM24 8PL,Stansted,,https://photonengr.com/,Hall 3.0 - Stand 307-5,https://www.optatec-messe.de/en/Exhibitor-Index/96774-photon-engineering-europe-ltd,neilb@photonengr.com,+44 1279 217860,Optical components
Exhibitor,Photonic Talks,Germany,72636,Frickenhausen,,https://www.schall-messen.de,Hall 3.0 - Stand 419,https://www.optatec-messe.de/en/Exhibitor-Index/99000-photonic-talks,info@schall-messen.de,+49 7025 9206-0,Photonic Talks
Exhibitor,Photonics Hub GmbH,Germany,55130,Mainz,,https://www.photonics-hub.de,Hall 3.0 - Stand 307-1,https://www.optatec-messe.de/en/Exhibitor-Index/98660-photonics-hub-gmbh,info@photonics-hub.de,+49 6131 698 2871,Manufacturing systems
Exhibitor,Picotronic GmbH,Germany,56070,Koblenz,,https://www.picotronic.de,Hall 3.0 - Stand 129,https://www.optatec-messe.de/en/Exhibitor-Index/98134-picotronic-gmbh,info@picotronic.de,+49 261 983497 0,Laser components
Exhibitor,Plant for Optics,Bulgaria,4500,Panagyuriste,,https://www.pfo-bg.com,Hall 3.0 - Stand 313,https://www.optatec-messe.de/en/Exhibitor-Index/96410-plant-for-optics,pfo@opticoel.com,+ 359 357 62156;,Plant for Optics
Exhibitor,"Plasma Process Group, Inc.",USA,"CO, 80550",Windsor,,https://www.plasmaprocessgroup.com,Hall 3.0 - Stand 142,https://www.optatec-messe.de/en/Exhibitor-Index/97920-plasma-process-group--inc,info@plasmaprocessgroup.com,+1 970 663 6988,"Manufacturing systems, Optical components"
Exhibitor,POG Präzisionsoptik Gera GmbH,Germany,04626,Löbichau,,https://www.pog.eu,Hall 3.0 - Stand 326,https://www.optatec-messe.de/en/Exhibitor-Index/46516-pog-praezisionsoptik-gera-gmbh,info@pog.eu,+49 36602 528 400,"Optical components, Optomechanics / optoelectronics"
Exhibitor,Polytec GmbH,Germany,76337,Waldbronn,,https://www.polytec.com,Hall 3.0 - Stand 503,https://www.optatec-messe.de/en/Exhibitor-Index/99334-polytec-gmbh,info@polytec.de,+49 7243 604 0,"Manufacturing systems, Optical components"
Exhibitor,Precizika Metrology,Lithuania,09120,Vilnius,,https://www.precizika.com,Hall 3.0 - Stand 136,https://www.optatec-messe.de/en/Exhibitor-Index/99136-precizika-metrology,sales@precizika.com,+370 5 236 3606,Precizika Metrology
Exhibitor,PTB - Physikalisch-Technische Bundesanstalt,Deutschland,38116,Braunschweig,,,Hall 3.0 - Stand 503,,,,
Exhibitor,Pureon AG,Switzerland,8574,Lengwil,,https://www.pureon.com,Hall 3.0 - Stand 314,https://www.optatec-messe.de/en/Exhibitor-Index/70342-pureon-ag,hello@pureon.com,+41 71 686 60 60,Manufacturing systems
Exhibitor,QED Technologies International Inc.,USA,14607,"Rochester, NY",,https://www.qedmrf.com,Hall 3.0 - Stand 214,https://www.optatec-messe.de/en/Exhibitor-Index/81326-qed-technologies-international-inc,info@qedmrf.com,+1 585 256-6540,"Manufacturing systems, Optical components"
Exhibitor,Quantum Design GmbH,Germany,64319,Pfungstadt,,https://www.qd-europe.com,Hall 3.0 - Stand 706,https://www.optatec-messe.de/en/Exhibitor-Index/58750-quantum-design-gmbh,germany@qd-europe.com,+49 6157-80710-0,"Fibre optics / light guides, Laser components, Manufacturing systems, Optical components, Optomechanics / optoelectronics"
Exhibitor,Roland Mandler GmbH Co Kg,Germany,35452,Heuchelheim,,https://,Hall 3.0 - Stand 623,https://www.optatec-messe.de/en/Exhibitor-Index/99176-roland-mandler-gmbh-co-kg,roland.mandler@t-online.de,+491722093850,Roland Mandler GmbH Co Kg
Exhibitor,"SAIS CO., LTD",China,110171,SHENYANG,,https://www.hb-optical.com,Hall 3.0 - Stand 624,https://www.optatec-messe.de/en/Exhibitor-Index/86910-sais-co---ltd,zhangfan@hb-optical.com,+862488710219,Optical components
Exhibitor,Santec Europe Limited,United Kingdom,OX14 4RY,Oxfordshire,,https://www.santec.com,Hall 3.0 - Stand 145,https://www.optatec-messe.de/en/Exhibitor-Index/98876-santec-europe-limited,santec-emea@santec.com,+44 20 3176 1550,Santec Europe Limited
Exhibitor,Satisloh AG,Switzerland,6340,Baar,,https://www.satisloh.com,Hall 3.0 - Stand 517,https://www.optatec-messe.de/en/Exhibitor-Index/74286-satisloh-ag,info@satisloh.com,+41 41 766 16 16,Manufacturing systems
Exhibitor,SCHNEIDER GmbH & Co. KG,Germany,35112,Fronhausen,,https://www.schneider-om.com,Hall 3.0 - Stand 407,https://www.optatec-messe.de/en/Exhibitor-Index/46328-schneider-gmbh-%2526-co--kg,info@schneider-om.com,+49 6426 9696-0,SCHNEIDER GmbH & Co. KG
Exhibitor,SFK-Service GmbH,Germany,12555,Berlin,,https://www.sfk-service.de,Hall 3.0 - Stand 416,https://www.optatec-messe.de/en/Exhibitor-Index/60210-sfk-service-gmbh,info@sfk-service.de,+49 3065762845,"Fibre optics / light guides, Laser components, Optomechanics / optoelectronics"
Exhibitor,"Shanghai Desioptoe Technology Co., Ltd",China,201802,Shanghai,,https://www.desioptoe.com,Hall 3.0 - Stand 221,https://www.optatec-messe.de/en/Exhibitor-Index/99460-shanghai-desioptoe-technology-co---ltd,ib@desioptoe.com,0086 21 31081290,Optical components
Exhibitor,"Shanghai EVENOPTICS Technology Co., LTD",China,201318,Shanghai,,https://www.evenoptics.com,Hall 3.0 - Stand 148,https://www.optatec-messe.de/en/Exhibitor-Index/98950-shanghai-evenoptics-technology-co---ltd,xkbai@evenoptics.com,+86 152 1676 7427,"Fibre optics / light guides, Laser components, Optical components"
Exhibitor,"Shanghai PINEN Exhibition Co., Ltd.",China,200442,Shanghai,,https://www.pe-exhibition.com,Hall 3.0 - Stand 621,https://www.optatec-messe.de/en/Exhibitor-Index/96900-shanghai-pinen-exhibition-co---ltd,leafli@pe-exhibition.com,+86 2136050825,"Shanghai PINEN Exhibition Co., Ltd."
Exhibitor,"Shanghai PINEN Exhibition Co., Ltd.",China,200442,Shanghai,,https://www.pe-exhibition.com,Hall 3.0 - Stand 621,https://www.optatec-messe.de/en/Exhibitor-Index/96900-shanghai-pinen-exhibition-co---ltd,leafli@pe-exhibition.com,+86 2136050825,"Shanghai PINEN Exhibition Co., Ltd."
Exhibitor,"Shanghai PINEN Exhibition Co., Ltd.",China,200442,Shanghai,,https://www.pe-exhibition.com,Hall 3.0 - Stand 621,https://www.optatec-messe.de/en/Exhibitor-Index/96900-shanghai-pinen-exhibition-co---ltd,leafli@pe-exhibition.com,+86 2136050825,"Shanghai PINEN Exhibition Co., Ltd."
Exhibitor,"Shanghai PINEN Exhibition Co., Ltd.",China,200442,Shanghai,,https://www.pe-exhibition.com,Hall 3.0 - Stand 621,https://www.optatec-messe.de/en/Exhibitor-Index/96900-shanghai-pinen-exhibition-co---ltd,leafli@pe-exhibition.com,+86 2136050825,"Shanghai PINEN Exhibition Co., Ltd."
Exhibitor,"Shanghai PINEN Exhibition Co., Ltd.",China,200442,Shanghai,,https://www.pe-exhibition.com,Hall 3.0 - Stand 621,https://www.optatec-messe.de/en/Exhibitor-Index/96900-shanghai-pinen-exhibition-co---ltd,leafli@pe-exhibition.com,+86 2136050825,"Shanghai PINEN Exhibition Co., Ltd."
Exhibitor,"Shanghai PINEN Exhibition Co., Ltd.",China,200442,Shanghai,,https://www.pe-exhibition.com,Hall 3.0 - Stand 621,https://www.optatec-messe.de/en/Exhibitor-Index/96900-shanghai-pinen-exhibition-co---ltd,leafli@pe-exhibition.com,+86 2136050825,"Shanghai PINEN Exhibition Co., Ltd."
Exhibitor,"Shaoxing JoinWin Micro-Led Technology Co., Lt",China,312000,Shaoxing,,https://www.joinwintek.com,Hall 3.0 - Stand 517-2,https://www.optatec-messe.de/en/Exhibitor-Index/99214-shaoxing-joinwin-micro-led-technology-co---lt,13911528364@163.com,+86 13911528364,"Fibre optics / light guides, Manufacturing systems"
Exhibitor,"Shenzhen Agilebull Technology Co.,Ltd.",China,518000,Shenzhen,,http://www.agilebull.com.cn/,Hall 3.0 - Stand 318,https://www.optatec-messe.de/en/Exhibitor-Index/99484-shenzhen-agilebull-technology-co--ltd,agilebull@agilebull.com.cn,+86 755-23248925,"Shenzhen Agilebull Technology Co.,Ltd."
Exhibitor,Shenzhen VoyaWave Optics,China,518100,Shenzhen,,,Hall 3.0 - Stand 107,,,,
Exhibitor,Shern Yeong,Taiwan,269027,Yilan County,,,Hall 3.0 - Stand 125,,,,
Exhibitor,"Sichuan Yasi Optics Co., Ltd",China,618300,"Guanghan City, Sichuan Province",,https://www.yasioptics.com/,Hall 3.0 - Stand 221,https://www.optatec-messe.de/en/Exhibitor-Index/99980-sichuan-yasi-optics-co---ltd,laijun@yasioptics.com,008615281035824,"Laser components, Optical components"
Exhibitor,Sindlhauser Materials GmbH,Germany,87437,Kempten (Allgäu),,https://www.sindlhauser.de,Hall 3.0 - Stand 409,https://www.optatec-messe.de/en/Exhibitor-Index/53922-sindlhauser-materials-gmbh,info@sindlhauser.de,+49 831 960 458-0,"Manufacturing systems, Optical components"
Exhibitor,Singapore Dynamic Optronics,Singapur,629621,JTC Space @ Gul,,,Hall 3.0 - Stand 121,,,,
Exhibitor,"Sinocera Photonics, Inc.",China,201822,Shanghai,,https://en.shanghaioptics.com/,Hall 3.0 - Stand 221,https://www.optatec-messe.de/en/Exhibitor-Index/99428-sinocera-photonics--inc,sales_sz@shanghaioptics.com,+86 21 39160275,Optical components
Exhibitor,Skyline Metalworks Group Ltd.,Taiwan,40723,"Xitun Dist., Taichung City",,https://www.skylinemetalworks.com.tw,Hall 3.0 - Stand 139,https://www.optatec-messe.de/en/Exhibitor-Index/97824-skyline-metalworks-group-ltd,amy.yeh@metalworks.com.tw,+886 912068798,Skyline Metalworks Group Ltd.
Exhibitor,SmarAct GmbH,Germany,26135,Oldenburg,,https://www.smaract.com,Hall 3.0 - Stand 325,https://www.optatec-messe.de/en/Exhibitor-Index/98640-smaract-gmbh,info-de@smaract.com,+49 441 800879 0,"Fibre optics / light guides, Manufacturing systems, Optomechanics / optoelectronics"
Exhibitor,"Smiles Optics Co.,Ltd",China,210000,Nanjing,,https://www.smilesoptics.com,Hall 3.0 - Stand 137,https://www.optatec-messe.de/en/Exhibitor-Index/97744-smiles-optics-co--ltd,13911528364@163.com,+13911528364,Optical components
Exhibitor,"SOMO IR Co., Ltd.",South Korea,06189,Seoul,,https://somoir.com,Hall 3.0 - Stand 306-2,https://www.optatec-messe.de/en/Exhibitor-Index/96578-somo-ir-co---ltd,irsales@somogroup.co.kr,+82-10-3607-7898,"SOMO IR Co., Ltd."
Exhibitor,SOMOS SAS,France,86360,Chasseneuil du Poitou,,https://www.somos-group.com,Hall 3.0 - Stand 200,https://www.optatec-messe.de/en/Exhibitor-Index/60590-somos-sas,commercial@somos-nanotec.com,+33 972348541,Manufacturing systems
Exhibitor,Spectrogon AB,Sweden,187 66,Täby,,https://www.spectrogon.com,Hall 3.0 - Stand 315,https://www.optatec-messe.de/en/Exhibitor-Index/47230-spectrogon-ab,sales.se@spectrogon.com,+46 8 6382800,Optical components
Exhibitor,SPIE Europe,United Kingdom,CF24 2SA,Cardiff,,https://spie.org,Hall 3.0 - Stand 421,https://www.optatec-messe.de/en/Exhibitor-Index/59274-spie-europe,info@spieeurope.org,+44 29 2089 4747,Manufacturing systems
Exhibitor,"SRC Metals Co.,Ltd",China,200433,Shanghai,,https://WWW.SRCMETALS.COM,Hall 3.0 - Stand 713,https://www.optatec-messe.de/en/Exhibitor-Index/83898-src-metals-co--ltd,sales@srcmetals.com,+86-21-6514-5153,Optical components
Exhibitor,Start-Up Area,Germany,72636,Frickenhausen,,https://www.schall-messen.de,Hall 3.0 - Stand 306,https://www.optatec-messe.de/en/Exhibitor-Index/98992-start-up-area,info@schall-messen.de,+49 7025 9206-0,Start-Up Area
Exhibitor,Stock Konstruktion GmbH,Germany,65623,Schiesheim-Zollhaus,,https://www.stock-konstruktion.de,Hall 3.0 - Stand 402,https://www.optatec-messe.de/en/Exhibitor-Index/80582-stock-konstruktion-gmbh,info@stock-konstruktion.de,+49 6430 92391 0,Manufacturing systems
Exhibitor,"Sun Yang Optics Development Co., Ltd.",Taiwan,33051,Taoyuan,,https://www.sunyang-optics.com.tw,Hall 3.0 - Stand 131,https://www.optatec-messe.de/en/Exhibitor-Index/98412-sun-yang-optics-development-co---ltd,sales@sunyang-optics.com.tw,+886 -3-3555685,"Sun Yang Optics Development Co., Ltd."
Exhibitor,Suzhou Precision Optoelectronic Technology co,China,215223,Suzhou,,https://www.peisiren.com,Hall 3.0 - Stand 105,https://www.optatec-messe.de/en/Exhibitor-Index/99610-suzhou-precision-optoelectronic-technology-co,wuhaitian@peisiren.com,+86 512 67686939,Suzhou Precision Optoelectronic Technology co
Exhibitor,Tascon GmbH,Germany,48149,Münster,,https://www.tascon.eu,Hall 3.0 - Stand 705,https://www.optatec-messe.de/en/Exhibitor-Index/69606-tascon-gmbh,tascon@tascon-gmbh.de,+49 251625622100,"Manufacturing systems, Optical components"
